Time,abs_pressure_Torr,temperature_C,volumetric_flow_LPM,mass_flow_SLPM,mass_flow_setpoint_SLPM,gas_type
2026-09-14 15:54:22,+761.46,+024.83,+11.990,+12.020,+12.000,Air
2026-09-14 15:54:24,+761.47,+024.83,+11.970,+12.000,+12.000,Air
2026-09-14 15:54:26,+761.52,+024.83,+11.965,+11.996,+12.000,Air
2026-09-14 15:54:28,+761.49,+024.82,+11.971,+12.002,+12.000,Air
2026-09-14 15:54:30,+761.60,+024.86,+11.989,+12.020,+12.000,Air
2026-09-14 15:54:32,+761.50,+024.88,+11.973,+12.002,+12.000,Air
2026-09-14 15:54:34,+761.54,+024.81,+11.994,+12.026,+12.000,Air
2026-09-14 15:54:36,+761.50,+024.84,+11.966,+11.996,+12.000,Air
2026-09-14 15:54:38,+761.54,+024.81,+11.990,+12.022,+12.000,Air
2026-09-14 15:54:40,+761.55,+024.85,+11.976,+12.007,+12.000,Air
2026-09-14 15:54:42,+761.52,+024.85,+11.976,+12.006,+12.000,Air
2026-09-14 15:54:44,+761.57,+024.86,+11.974,+12.004,+12.000,Air
2026-09-14 15:54:46,+761.59,+024.84,+11.962,+11.994,+12.000,Air
2026-09-14 15:54:48,+761.51,+024.82,+11.960,+11.991,+12.000,Air
2026-09-14 15:54:50,+761.56,+024.81,+11.947,+11.979,+12.000,Air
2026-09-14 15:54:52,+761.54,+024.83,+11.987,+12.018,+12.000,Air
2026-09-14 15:54:54,+761.49,+024.77,+11.974,+12.007,+12.000,Air
2026-09-14 15:54:56,+761.55,+024.87,+11.969,+11.999,+12.000,Air
2026-09-14 15:54:58,+761.57,+024.81,+11.949,+11.982,+12.000,Air
2026-09-14 15:55:00,+761.55,+024.85,+11.986,+12.016,+12.000,Air
2026-09-14 15:55:02,+761.60,+024.85,+11.972,+12.003,+12.000,Air
2026-09-14 15:55:04,+761.54,+024.86,+11.982,+12.012,+12.000,Air
2026-09-14 15:55:06,+761.50,+024.84,+11.977,+12.007,+12.000,Air
2026-09-14 15:55:08,+761.58,+024.84,+11.960,+11.992,+12.000,Air
2026-09-14 15:55:10,+761.52,+024.85,+11.979,+12.009,+12.000,Air
2026-09-14 15:55:12,+761.54,+024.80,+12.003,+12.036,+12.000,Air
2026-09-14 15:55:14,+761.57,+024.84,+11.973,+12.004,+12.000,Air
2026-09-14 15:55:16,+761.44,+024.84,+11.974,+12.004,+12.000,Air
2026-09-14 15:55:18,+761.54,+024.85,+11.968,+11.998,+12.000,Air
2026-09-14 15:55:20,+761.57,+024.79,+11.984,+12.017,+12.000,Air
2026-09-14 15:55:22,+761.53,+024.84,+11.957,+11.987,+12.000,Air
2026-09-14 15:55:24,+761.54,+024.88,+11.992,+12.021,+12.000,Air
2026-09-14 15:55:26,+761.50,+024.85,+11.974,+12.003,+12.000,Air
2026-09-14 15:55:28,+761.62,+024.84,+11.967,+11.999,+12.000,Air
2026-09-14 15:55:30,+761.52,+024.84,+11.957,+11.988,+12.000,Air
2026-09-14 15:55:32,+761.55,+024.82,+11.979,+12.011,+12.000,Air
2026-09-14 15:55:34,+761.57,+024.86,+11.972,+12.002,+12.000,Air
2026-09-14 15:55:36,+761.50,+024.83,+11.987,+12.018,+12.000,Air
2026-09-14 15:55:38,+761.53,+024.81,+11.944,+11.975,+12.000,Air
2026-09-14 15:55:40,+761.53,+024.85,+11.986,+12.017,+12.000,Air
2026-09-14 15:55:42,+761.52,+024.85,+11.993,+12.024,+12.000,Air
2026-09-14 15:55:44,+761.58,+024.87,+11.975,+12.005,+12.000,Air
2026-09-14 15:55:46,+761.63,+024.85,+11.963,+11.995,+12.000,Air
2026-09-14 15:55:48,+761.56,+024.83,+11.971,+12.003,+12.000,Air
2026-09-14 15:55:50,+761.52,+024.84,+11.978,+12.009,+12.000,Air
2026-09-14 15:55:52,+761.64,+024.85,+11.967,+11.998,+12.000,Air
2026-09-14 15:55:54,+761.59,+024.84,+11.971,+12.003,+12.000,Air
2026-09-14 15:55:56,+761.49,+024.85,+11.939,+11.968,+12.000,Air
2026-09-14 15:55:58,+761.55,+024.87,+11.954,+11.984,+12.000,Air
2026-09-14 15:56:00,+761.50,+024.84,+11.980,+12.010,+12.000,Air
2026-09-14 15:56:02,+761.57,+024.85,+11.965,+11.996,+12.000,Air
2026-09-14 15:56:04,+761.54,+024.85,+11.957,+11.988,+12.000,Air
2026-09-14 15:56:06,+761.53,+024.80,+11.969,+12.002,+12.000,Air
2026-09-14 15:56:08,+761.62,+024.81,+11.967,+12.000,+12.000,Air
2026-09-14 15:56:10,+761.55,+024.84,+11.946,+11.976,+12.000,Air
2026-09-14 15:56:12,+761.53,+024.83,+11.969,+12.000,+12.000,Air
2026-09-14 15:56:14,+761.49,+024.80,+11.958,+11.990,+12.000,Air
2026-09-14 15:56:16,+761.43,+024.81,+11.992,+12.022,+12.000,Air
2026-09-14 15:56:18,+761.55,+024.83,+11.974,+12.005,+12.000,Air
2026-09-14 15:56:20,+761.52,+024.84,+11.952,+11.983,+12.000,Air
2026-09-14 15:56:22,+761.52,+024.82,+11.946,+11.978,+12.000,Air
2026-09-14 15:56:24,+761.61,+024.82,+11.984,+12.017,+12.000,Air
2026-09-14 15:56:26,+761.60,+024.84,+11.971,+12.002,+12.000,Air
2026-09-14 15:56:28,+761.45,+024.81,+11.965,+11.995,+12.000,Air
2026-09-14 15:56:30,+761.54,+024.82,+11.943,+11.975,+12.000,Air
2026-09-14 15:56:32,+761.60,+024.81,+11.972,+12.005,+12.000,Air
2026-09-14 15:56:34,+761.60,+024.89,+11.971,+12.001,+12.000,Air
2026-09-14 15:56:36,+761.55,+024.83,+11.924,+11.956,+12.000,Air
2026-09-14 15:56:38,+761.49,+024.84,+11.974,+12.004,+12.000,Air
2026-09-14 15:56:40,+761.61,+024.85,+11.960,+11.991,+12.000,Air
2026-09-14 15:56:42,+761.56,+024.82,+11.956,+11.987,+12.000,Air
2026-09-14 15:56:44,+761.56,+024.83,+11.949,+11.980,+12.000,Air
2026-09-14 15:56:46,+761.51,+024.84,+11.973,+12.003,+12.000,Air
2026-09-14 15:56:48,+761.61,+024.81,+11.950,+11.983,+12.000,Air
2026-09-14 15:56:50,+761.55,+024.87,+11.967,+11.996,+12.000,Air
2026-09-14 15:56:52,+761.57,+024.80,+11.960,+11.993,+12.000,Air
2026-09-14 15:56:54,+761.57,+024.83,+11.985,+12.017,+12.000,Air
2026-09-14 15:56:56,+761.51,+024.84,+11.990,+12.020,+12.000,Air
2026-09-14 15:56:58,+761.49,+024.85,+11.968,+11.998,+12.000,Air
2026-09-14 15:57:00,+761.55,+024.84,+11.975,+12.006,+12.000,Air
2026-09-14 15:57:02,+761.55,+024.84,+11.977,+12.007,+12.000,Air
2026-09-14 15:57:04,+761.52,+024.85,+11.964,+11.994,+12.000,Air
2026-09-14 15:57:06,+761.47,+024.83,+11.945,+11.975,+12.000,Air
2026-09-14 15:57:08,+761.50,+024.85,+11.974,+12.004,+12.000,Air
2026-09-14 15:57:10,+761.53,+024.84,+11.991,+12.022,+12.000,Air
2026-09-14 15:57:12,+761.63,+024.84,+11.953,+11.984,+12.000,Air
2026-09-14 15:57:14,+761.52,+024.84,+11.962,+11.992,+12.000,Air
2026-09-14 15:57:16,+761.49,+024.81,+11.985,+12.016,+12.000,Air
2026-09-14 15:57:18,+761.51,+024.85,+11.952,+11.982,+12.000,Air
2026-09-14 15:57:20,+761.60,+024.85,+11.953,+11.984,+12.000,Air
2026-09-14 15:57:22,+761.53,+024.83,+11.964,+11.995,+12.000,Air
2026-09-14 15:57:24,+761.61,+024.86,+11.956,+11.987,+12.000,Air
2026-09-14 15:57:26,+761.53,+024.89,+11.981,+12.009,+12.000,Air
2026-09-14 15:57:28,+761.55,+024.88,+11.972,+12.001,+12.000,Air
2026-09-14 15:57:30,+761.58,+024.80,+11.977,+12.010,+12.000,Air
2026-09-14 15:57:32,+761.52,+024.84,+11.979,+12.009,+12.000,Air
2026-09-14 15:57:34,+761.55,+024.84,+11.951,+11.982,+12.000,Air
2026-09-14 15:57:36,+761.51,+024.82,+11.976,+12.007,+12.000,Air
2026-09-14 15:57:38,+761.46,+024.83,+11.949,+11.979,+12.000,Air
2026-09-14 15:57:40,+761.59,+024.80,+11.955,+11.988,+12.000,Air
2026-09-14 15:57:42,+761.42,+024.83,+11.953,+11.982,+12.000,Air
2026-09-14 15:57:44,+761.50,+024.83,+11.947,+11.977,+12.000,Air
2026-09-14 15:57:46,+761.61,+024.81,+11.974,+12.007,+12.000,Air
2026-09-14 15:57:48,+761.51,+024.82,+11.993,+12.024,+12.000,Air
2026-09-14 15:57:50,+761.47,+024.85,+11.976,+12.005,+12.000,Air
2026-09-14 15:57:52,+761.51,+024.82,+11.962,+11.993,+12.000,Air
2026-09-14 15:57:54,+761.59,+024.84,+11.976,+12.007,+12.000,Air
2026-09-14 15:57:56,+761.52,+024.85,+11.981,+12.011,+12.000,Air
2026-09-14 15:57:58,+761.51,+024.82,+11.982,+12.013,+12.000,Air
2026-09-14 15:58:00,+761.62,+024.83,+11.953,+11.985,+12.000,Air
2026-09-14 15:58:02,+761.46,+024.88,+11.986,+12.014,+12.000,Air
2026-09-14 15:58:04,+761.54,+024.81,+11.971,+12.003,+12.000,Air
2026-09-14 15:58:06,+761.52,+024.86,+11.984,+12.013,+12.000,Air
2026-09-14 15:58:08,+761.54,+024.83,+11.969,+12.000,+12.000,Air
2026-09-14 15:58:10,+761.51,+024.85,+11.956,+11.986,+12.000,Air
2026-09-14 15:58:12,+761.49,+024.81,+11.960,+11.991,+12.000,Air
2026-09-14 15:58:14,+761.46,+024.83,+11.948,+11.977,+12.000,Air
2026-09-14 15:58:16,+761.56,+024.83,+11.969,+12.000,+12.000,Air
2026-09-14 15:58:18,+761.53,+024.83,+11.963,+11.994,+12.000,Air
2026-09-14 15:58:20,+761.39,+024.88,+11.978,+12.005,+12.000,Air
2026-09-14 15:58:22,+761.53,+024.83,+11.978,+12.009,+12.000,Air
2026-09-14 15:58:24,+761.55,+024.84,+11.965,+11.996,+12.000,Air
2026-09-14 15:58:26,+761.44,+024.88,+11.973,+12.001,+12.000,Air
2026-09-14 15:58:28,+761.49,+024.87,+11.973,+12.002,+12.000,Air
2026-09-14 15:58:30,+761.46,+024.88,+11.960,+11.988,+12.000,Air
2026-09-14 15:58:32,+761.56,+024.81,+11.992,+12.025,+12.000,Air
2026-09-14 15:58:34,+761.49,+024.86,+11.987,+12.016,+12.000,Air
2026-09-14 15:58:36,+761.53,+024.82,+11.987,+12.018,+12.000,Air
2026-09-14 15:58:38,+761.51,+024.84,+11.947,+11.978,+12.000,Air
2026-09-14 15:58:40,+761.49,+024.83,+11.983,+12.013,+12.000,Air
2026-09-14 15:58:42,+761.53,+024.83,+11.984,+12.015,+12.000,Air
2026-09-14 15:58:44,+761.50,+024.84,+11.967,+11.997,+12.000,Air
2026-09-14 15:58:46,+761.50,+024.82,+11.938,+11.969,+12.000,Air
2026-09-14 15:58:48,+761.68,+024.82,+11.981,+12.015,+12.000,Air
2026-09-14 15:58:50,+761.46,+024.84,+11.977,+12.007,+12.000,Air
2026-09-14 15:58:52,+761.62,+024.85,+11.958,+11.989,+12.000,Air
2026-09-14 15:58:54,+761.56,+024.86,+11.995,+12.026,+12.000,Air
2026-09-14 15:58:56,+761.53,+024.84,+11.963,+11.994,+12.000,Air
2026-09-14 15:58:58,+761.56,+024.86,+11.978,+12.009,+12.000,Air
2026-09-14 15:59:00,+761.59,+024.86,+11.975,+12.006,+12.000,Air
2026-09-14 15:59:02,+761.53,+024.84,+11.958,+11.989,+12.000,Air
2026-09-14 15:59:04,+761.58,+024.85,+11.958,+11.989,+12.000,Air
2026-09-14 15:59:06,+761.46,+024.87,+11.950,+11.978,+12.000,Air
2026-09-14 15:59:08,+761.44,+024.83,+11.951,+11.981,+12.000,Air
2026-09-14 15:59:10,+761.51,+024.87,+11.971,+12.000,+12.000,Air
2026-09-14 15:59:12,+761.48,+024.84,+11.979,+12.009,+12.000,Air
2026-09-14 15:59:14,+761.60,+024.87,+11.968,+11.999,+12.000,Air
2026-09-14 15:59:16,+761.58,+024.84,+11.975,+12.006,+12.000,Air
2026-09-14 15:59:18,+761.53,+024.85,+11.994,+12.024,+12.000,Air
2026-09-14 15:59:20,+761.52,+024.82,+11.956,+11.987,+12.000,Air
2026-09-14 15:59:22,+761.63,+024.86,+11.978,+12.009,+12.000,Air
2026-09-14 15:59:24,+761.56,+024.86,+11.978,+12.008,+12.000,Air
2026-09-14 15:59:26,+761.49,+024.85,+11.958,+11.987,+12.000,Air
2026-09-14 15:59:28,+761.46,+024.81,+11.983,+12.013,+12.000,Air
2026-09-14 15:59:30,+761.46,+024.85,+11.968,+11.997,+12.000,Air
2026-09-14 15:59:32,+761.55,+024.81,+11.962,+11.994,+12.000,Air
2026-09-14 15:59:34,+761.43,+024.86,+11.973,+12.002,+12.000,Air
2026-09-14 15:59:36,+761.49,+024.85,+11.968,+11.998,+12.000,Air
2026-09-14 15:59:38,+761.53,+024.85,+11.972,+12.003,+12.000,Air
2026-09-14 15:59:40,+761.48,+024.85,+11.982,+12.012,+12.000,Air
2026-09-14 15:59:42,+761.54,+024.83,+11.947,+11.978,+12.000,Air
2026-09-14 15:59:44,+761.43,+024.86,+12.001,+12.029,+12.000,Air
2026-09-14 15:59:46,+761.54,+024.85,+11.976,+12.006,+12.000,Air
2026-09-14 15:59:48,+761.54,+024.80,+11.987,+12.019,+12.000,Air
2026-09-14 15:59:50,+761.55,+024.86,+11.967,+11.998,+12.000,Air
2026-09-14 15:59:52,+761.55,+024.84,+11.956,+11.986,+12.000,Air
2026-09-14 15:59:54,+761.54,+024.84,+11.961,+11.992,+12.000,Air
2026-09-14 15:59:56,+761.57,+024.82,+11.995,+12.027,+12.000,Air
2026-09-14 15:59:58,+761.51,+024.91,+12.014,+12.042,+12.000,Air
2026-09-14 16:00:00,+761.46,+024.84,+11.954,+11.983,+12.000,Air
2026-09-14 16:00:02,+761.51,+024.84,+11.976,+12.006,+12.000,Air
2026-09-14 16:00:04,+761.46,+024.84,+11.974,+12.003,+12.000,Air
2026-09-14 16:00:06,+761.53,+024.86,+11.941,+11.971,+12.000,Air
2026-09-14 16:00:08,+761.46,+024.85,+11.963,+11.992,+12.000,Air
2026-09-14 16:00:10,+761.50,+024.80,+11.956,+11.988,+12.000,Air
2026-09-14 16:00:12,+761.45,+024.83,+11.942,+11.972,+12.000,Air
2026-09-14 16:00:14,+761.60,+024.81,+11.977,+12.010,+12.000,Air
2026-09-14 16:00:16,+761.52,+024.85,+11.967,+11.997,+12.000,Air
2026-09-14 16:00:18,+761.56,+024.85,+11.978,+12.009,+12.000,Air
2026-09-14 16:00:20,+761.57,+024.85,+11.955,+11.986,+12.000,Air
2026-09-14 16:00:22,+761.53,+024.88,+11.931,+11.960,+12.000,Air
2026-09-14 16:00:24,+761.52,+024.84,+11.988,+12.019,+12.000,Air
2026-09-14 16:00:26,+761.57,+024.85,+11.979,+12.010,+12.000,Air
2026-09-14 16:00:28,+761.58,+024.84,+11.964,+11.995,+12.000,Air
2026-09-14 16:00:30,+761.49,+024.84,+11.977,+12.007,+12.000,Air
2026-09-14 16:00:32,+761.57,+024.88,+11.977,+12.007,+12.000,Air
2026-09-14 16:00:34,+761.53,+024.80,+11.963,+11.995,+12.000,Air
2026-09-14 16:00:36,+761.48,+024.87,+11.976,+12.005,+12.000,Air
2026-09-14 16:00:38,+761.53,+024.88,+11.970,+11.998,+12.000,Air
2026-09-14 16:00:40,+761.53,+024.87,+11.956,+11.985,+12.000,Air
2026-09-14 16:00:42,+761.57,+024.81,+11.984,+12.016,+12.000,Air
2026-09-14 16:00:44,+761.54,+024.82,+11.970,+12.002,+12.000,Air
2026-09-14 16:00:46,+761.60,+024.90,+11.982,+12.012,+12.000,Air
2026-09-14 16:00:48,+761.45,+024.81,+11.995,+12.026,+12.000,Air
2026-09-14 16:00:50,+761.49,+024.87,+11.973,+12.002,+12.000,Air
2026-09-14 16:00:52,+761.45,+024.83,+11.961,+11.990,+12.000,Air
2026-09-14 16:00:54,+761.56,+024.82,+11.967,+11.999,+12.000,Air
2026-09-14 16:00:56,+761.63,+024.82,+11.958,+11.991,+12.000,Air
2026-09-14 16:00:58,+761.50,+024.85,+11.979,+12.009,+12.000,Air
2026-09-14 16:01:00,+761.60,+024.84,+11.944,+11.976,+12.000,Air
2026-09-14 16:01:02,+761.51,+024.85,+11.952,+11.982,+12.000,Air
2026-09-14 16:01:04,+761.54,+024.87,+11.951,+11.981,+12.000,Air
2026-09-14 16:01:06,+761.55,+024.84,+11.990,+12.021,+12.000,Air
2026-09-14 16:01:08,+761.55,+024.87,+11.970,+12.000,+12.000,Air
2026-09-14 16:01:10,+761.51,+024.83,+11.981,+12.012,+12.000,Air
2026-09-14 16:01:12,+761.59,+024.85,+11.964,+11.995,+12.000,Air
2026-09-14 16:01:14,+761.53,+024.83,+11.969,+12.000,+12.000,Air
2026-09-14 16:01:16,+761.51,+024.82,+11.961,+11.991,+12.000,Air
2026-09-14 16:01:18,+761.45,+024.82,+11.958,+11.988,+12.000,Air
2026-09-14 16:01:20,+761.43,+024.82,+11.969,+11.999,+12.000,Air
2026-09-14 16:01:22,+761.54,+024.86,+11.966,+11.996,+12.000,Air
2026-09-14 16:01:24,+761.51,+024.87,+12.002,+12.032,+12.000,Air
2026-09-14 16:01:26,+761.56,+024.90,+11.977,+12.006,+12.000,Air
2026-09-14 16:01:28,+761.60,+024.84,+11.964,+11.996,+12.000,Air
2026-09-14 16:01:30,+761.57,+024.82,+11.962,+11.994,+12.000,Air
2026-09-14 16:01:32,+761.53,+024.83,+11.988,+12.019,+12.000,Air
2026-09-14 16:01:34,+761.51,+024.86,+11.967,+11.997,+12.000,Air
2026-09-14 16:01:36,+761.48,+024.86,+11.973,+12.002,+12.000,Air
2026-09-14 16:01:38,+761.55,+024.83,+11.975,+12.006,+12.000,Air
2026-09-14 16:01:40,+761.48,+024.87,+11.965,+11.994,+12.000,Air
2026-09-14 16:01:42,+761.41,+024.84,+11.992,+12.021,+12.000,Air
2026-09-14 16:01:44,+761.58,+024.86,+11.965,+11.996,+12.000,Air
2026-09-14 16:01:46,+761.57,+024.86,+11.979,+12.010,+12.000,Air
2026-09-14 16:01:48,+761.57,+024.81,+11.961,+11.993,+12.000,Air
2026-09-14 16:01:50,+761.47,+024.82,+11.970,+12.001,+12.000,Air
2026-09-14 16:01:52,+761.46,+024.83,+11.979,+12.009,+12.000,Air
2026-09-14 16:01:54,+761.50,+024.87,+11.960,+11.989,+12.000,Air
2026-09-14 16:01:56,+761.49,+024.84,+11.987,+12.017,+12.000,Air
2026-09-14 16:01:58,+761.49,+024.86,+11.949,+11.978,+12.000,Air
2026-09-14 16:02:00,+761.48,+024.85,+11.954,+11.983,+12.000,Air
2026-09-14 16:02:02,+761.53,+024.82,+11.972,+12.004,+12.000,Air
2026-09-14 16:02:04,+761.54,+024.86,+11.974,+12.004,+12.000,Air
2026-09-14 16:02:06,+761.57,+024.83,+11.980,+12.011,+12.000,Air
2026-09-14 16:02:08,+761.49,+024.86,+11.974,+12.003,+12.000,Air
2026-09-14 16:02:10,+761.56,+024.85,+11.969,+12.000,+12.000,Air
2026-09-14 16:02:12,+761.53,+024.84,+11.996,+12.026,+12.000,Air
2026-09-14 16:02:14,+761.62,+024.82,+11.972,+12.005,+12.000,Air
2026-09-14 16:02:16,+761.60,+024.87,+11.970,+12.000,+12.000,Air
2026-09-14 16:02:18,+761.56,+024.90,+11.957,+11.985,+12.000,Air
2026-09-14 16:02:20,+761.47,+024.85,+11.963,+11.992,+12.000,Air
2026-09-14 16:02:22,+761.42,+024.84,+11.965,+11.994,+12.000,Air
2026-09-14 16:02:24,+761.58,+024.87,+11.988,+12.018,+12.000,Air
2026-09-14 16:02:26,+761.49,+024.85,+11.988,+12.018,+12.000,Air
2026-09-14 16:02:28,+761.53,+024.86,+11.967,+11.997,+12.000,Air
2026-09-14 16:02:30,+761.47,+024.87,+11.962,+11.991,+12.000,Air
2026-09-14 16:02:32,+761.53,+024.84,+11.970,+12.001,+12.000,Air
2026-09-14 16:02:34,+761.48,+024.80,+11.973,+12.004,+12.000,Air
2026-09-14 16:02:36,+761.54,+024.85,+11.964,+11.994,+12.000,Air
2026-09-14 16:02:38,+761.54,+024.85,+11.978,+12.008,+12.000,Air
2026-09-14 16:02:40,+761.49,+024.86,+11.990,+12.019,+12.000,Air
2026-09-14 16:02:42,+761.54,+024.84,+11.964,+11.995,+12.000,Air
2026-09-14 16:02:44,+761.51,+024.88,+11.988,+12.017,+12.000,Air
2026-09-14 16:02:46,+761.52,+024.85,+11.969,+11.999,+12.000,Air
2026-09-14 16:02:48,+761.56,+024.82,+11.993,+12.024,+12.000,Air
2026-09-14 16:02:50,+761.45,+024.84,+11.970,+11.999,+12.000,Air
2026-09-14 16:02:52,+761.55,+024.84,+11.959,+11.990,+12.000,Air
2026-09-14 16:02:54,+761.53,+024.82,+11.968,+11.999,+12.000,Air
2026-09-14 16:02:56,+761.49,+024.85,+11.976,+12.006,+12.000,Air
2026-09-14 16:02:58,+761.56,+024.84,+11.980,+12.011,+12.000,Air
2026-09-14 16:03:00,+761.58,+024.89,+11.969,+11.998,+12.000,Air
2026-09-14 16:03:02,+761.57,+024.81,+11.975,+12.008,+12.000,Air
2026-09-14 16:03:04,+761.56,+024.85,+11.975,+12.006,+12.000,Air
2026-09-14 16:03:06,+761.44,+024.86,+11.959,+11.987,+12.000,Air
2026-09-14 16:03:08,+761.49,+024.87,+11.975,+12.004,+12.000,Air
2026-09-14 16:03:10,+761.50,+024.83,+11.957,+11.987,+12.000,Air
2026-09-14 16:03:12,+761.56,+024.86,+11.970,+12.001,+12.000,Air
2026-09-14 16:03:14,+761.43,+024.86,+11.953,+11.981,+12.000,Air
2026-09-14 16:03:16,+761.50,+024.84,+11.958,+11.988,+12.000,Air
2026-09-14 16:03:18,+761.46,+024.85,+11.957,+11.986,+12.000,Air
2026-09-14 16:03:20,+761.48,+024.85,+11.958,+11.988,+12.000,Air
2026-09-14 16:03:22,+761.51,+024.85,+11.933,+11.963,+12.000,Air
2026-09-14 16:03:24,+761.57,+024.83,+11.986,+12.018,+12.000,Air
2026-09-14 16:03:26,+761.52,+024.85,+11.962,+11.991,+12.000,Air
2026-09-14 16:03:28,+761.63,+024.85,+11.971,+12.002,+12.000,Air
2026-09-14 16:03:30,+761.52,+024.87,+11.933,+11.962,+12.000,Air
2026-09-14 16:03:32,+761.51,+024.86,+11.985,+12.015,+12.000,Air
2026-09-14 16:03:34,+761.48,+024.84,+11.960,+11.990,+12.000,Air
2026-09-14 16:03:36,+761.47,+024.84,+11.955,+11.984,+12.000,Air
2026-09-14 16:03:38,+761.64,+024.88,+11.962,+11.993,+12.000,Air
2026-09-14 16:03:40,+761.54,+024.86,+11.977,+12.007,+12.000,Air
2026-09-14 16:03:42,+761.56,+024.81,+11.969,+12.002,+12.000,Air
2026-09-14 16:03:44,+761.55,+024.87,+11.971,+12.001,+12.000,Air
2026-09-14 16:03:46,+761.58,+024.85,+11.998,+12.029,+12.000,Air
2026-09-14 16:03:48,+761.45,+024.86,+11.952,+11.980,+12.000,Air
2026-09-14 16:03:50,+761.55,+024.84,+11.974,+12.005,+12.000,Air
2026-09-14 16:03:52,+761.52,+024.86,+11.981,+12.010,+12.000,Air
2026-09-14 16:03:54,+761.56,+024.88,+11.951,+11.980,+12.000,Air
2026-09-14 16:03:56,+761.42,+024.89,+11.960,+11.987,+12.000,Air
2026-09-14 16:03:58,+761.55,+024.84,+11.976,+12.007,+12.000,Air
2026-09-14 16:04:00,+761.47,+024.86,+11.951,+11.980,+12.000,Air
2026-09-14 16:04:02,+761.58,+024.87,+11.970,+12.000,+12.000,Air
2026-09-14 16:04:04,+761.59,+024.88,+11.937,+11.967,+12.000,Air
2026-09-14 16:04:06,+761.45,+024.85,+11.968,+11.997,+12.000,Air
2026-09-14 16:04:08,+761.46,+024.80,+11.947,+11.978,+12.000,Air
2026-09-14 16:04:10,+761.54,+024.85,+11.974,+12.004,+12.000,Air
2026-09-14 16:04:12,+761.56,+024.85,+11.974,+12.004,+12.000,Air
2026-09-14 16:04:14,+761.62,+024.83,+11.978,+12.011,+12.000,Air
2026-09-14 16:04:16,+761.44,+024.84,+11.977,+12.006,+12.000,Air
2026-09-14 16:04:18,+761.44,+024.85,+11.974,+12.003,+12.000,Air
2026-09-14 16:04:20,+761.60,+024.84,+11.983,+12.015,+12.000,Air
2026-09-14 16:04:22,+761.48,+024.84,+11.964,+11.994,+12.000,Air
2026-09-14 16:04:24,+761.49,+024.84,+11.982,+12.012,+12.000,Air
2026-09-14 16:04:26,+761.58,+024.82,+11.983,+12.015,+12.000,Air
2026-09-14 16:04:28,+761.49,+024.80,+11.978,+12.009,+12.000,Air
2026-09-14 16:04:30,+761.53,+024.88,+11.960,+11.989,+12.000,Air
2026-09-14 16:04:32,+761.59,+024.83,+11.986,+12.018,+12.000,Air
2026-09-14 16:04:34,+761.46,+024.86,+11.962,+11.991,+12.000,Air
2026-09-14 16:04:36,+761.55,+024.85,+11.964,+11.995,+12.000,Air
2026-09-14 16:04:38,+761.50,+024.82,+11.973,+12.003,+12.000,Air
2026-09-14 16:04:40,+761.52,+024.84,+11.964,+11.994,+12.000,Air
2026-09-14 16:04:42,+761.51,+024.89,+12.000,+12.029,+12.000,Air
2026-09-14 16:04:44,+761.51,+024.84,+11.990,+12.020,+12.000,Air
2026-09-14 16:04:46,+761.53,+024.87,+11.975,+12.004,+12.000,Air
2026-09-14 16:04:48,+761.51,+024.88,+11.959,+11.987,+12.000,Air
2026-09-14 16:04:50,+761.56,+024.85,+11.961,+11.991,+12.000,Air
2026-09-14 16:04:52,+761.52,+024.82,+11.967,+11.998,+12.000,Air
2026-09-14 16:04:54,+761.49,+024.87,+11.977,+12.006,+12.000,Air
2026-09-14 16:04:56,+761.50,+024.86,+11.968,+11.997,+12.000,Air
2026-09-14 16:04:58,+761.48,+024.87,+11.972,+12.000,+12.000,Air
2026-09-14 16:05:00,+761.49,+024.87,+11.968,+11.997,+12.000,Air
2026-09-14 16:05:02,+761.59,+024.89,+11.982,+12.011,+12.000,Air
2026-09-14 16:05:04,+761.53,+024.83,+11.962,+11.993,+12.000,Air
2026-09-14 16:05:06,+761.50,+024.84,+11.971,+12.001,+12.000,Air
2026-09-14 16:05:08,+761.46,+024.83,+11.985,+12.015,+12.000,Air
2026-09-14 16:05:10,+761.53,+024.85,+11.947,+11.977,+12.000,Air
2026-09-14 16:05:12,+761.43,+024.84,+11.973,+12.002,+12.000,Air
2026-09-14 16:05:14,+761.54,+024.86,+11.982,+12.012,+12.000,Air
2026-09-14 16:05:16,+761.46,+024.82,+11.945,+11.975,+12.000,Air
2026-09-14 16:05:18,+761.52,+024.84,+11.977,+12.008,+12.000,Air
2026-09-14 16:05:20,+761.54,+024.86,+11.976,+12.006,+12.000,Air
2026-09-14 16:05:22,+761.54,+024.89,+11.959,+11.988,+12.000,Air
2026-09-14 16:05:24,+761.47,+024.84,+12.007,+12.037,+12.000,Air
2026-09-14 16:05:26,+761.59,+024.88,+11.949,+11.979,+12.000,Air
2026-09-14 16:05:28,+761.56,+024.83,+11.967,+11.998,+12.000,Air
2026-09-14 16:05:30,+761.63,+024.86,+11.975,+12.006,+12.000,Air
2026-09-14 16:05:32,+761.49,+024.83,+12.004,+12.035,+12.000,Air
2026-09-14 16:05:34,+761.58,+024.84,+11.927,+11.959,+12.000,Air
2026-09-14 16:05:36,+761.53,+024.83,+11.959,+11.990,+12.000,Air
2026-09-14 16:05:38,+761.27,+024.83,+11.291,+11.316,+05.000,Air
