Time,abs_pressure_PSI,temperature_C,volumetric_flow_LPM,mass_flow_SLPM,gas_type
2026-09-14 16:49:42,+014.65,+025.04,+11.693,+11.653,Air
2026-09-14 16:49:44,+014.65,+025.08,+11.689,+11.649,Air
2026-09-14 16:49:46,+014.65,+025.07,+11.686,+11.646,Air
2026-09-14 16:49:48,+014.65,+025.09,+11.660,+11.619,Air
2026-09-14 16:49:50,+014.65,+025.14,+11.698,+11.655,Air
2026-09-14 16:49:52,+014.65,+025.07,+11.674,+11.633,Air
2026-09-14 16:49:54,+014.65,+025.04,+11.674,+11.633,Air
2026-09-14 16:49:56,+014.65,+025.12,+11.708,+11.665,Air
2026-09-14 16:49:58,+014.65,+025.09,+11.681,+11.638,Air
2026-09-14 16:50:00,+014.65,+025.08,+11.683,+11.642,Air
2026-09-14 16:50:02,+014.65,+025.08,+11.696,+11.654,Air
2026-09-14 16:50:04,+014.65,+025.06,+11.679,+11.638,Air
2026-09-14 16:50:06,+014.65,+025.10,+11.699,+11.656,Air
2026-09-14 16:50:08,+014.65,+025.07,+11.699,+11.658,Air
2026-09-14 16:50:10,+014.65,+025.09,+11.682,+11.640,Air
2026-09-14 16:50:12,+014.65,+025.02,+11.672,+11.632,Air
2026-09-14 16:50:14,+014.65,+025.10,+11.690,+11.647,Air
2026-09-14 16:50:16,+014.65,+025.05,+11.677,+11.637,Air
2026-09-14 16:50:18,+014.65,+025.13,+11.684,+11.641,Air
2026-09-14 16:50:20,+014.65,+025.08,+11.692,+11.650,Air
2026-09-14 16:50:22,+014.65,+025.04,+11.682,+11.643,Air
2026-09-14 16:50:24,+014.65,+025.07,+11.680,+11.640,Air
2026-09-14 16:50:26,+014.65,+025.09,+11.689,+11.646,Air
2026-09-14 16:50:28,+014.65,+025.08,+11.707,+11.665,Air
2026-09-14 16:50:30,+014.65,+025.12,+11.713,+11.668,Air
2026-09-14 16:50:32,+014.65,+025.07,+11.691,+11.650,Air
2026-09-14 16:50:34,+014.65,+025.08,+11.690,+11.647,Air
2026-09-14 16:50:36,+014.65,+025.03,+11.667,+11.628,Air
2026-09-14 16:50:38,+014.65,+025.07,+11.681,+11.640,Air
2026-09-14 16:50:40,+014.65,+025.07,+11.702,+11.660,Air
2026-09-14 16:50:42,+014.65,+025.08,+11.685,+11.644,Air
2026-09-14 16:50:44,+014.65,+025.05,+11.697,+11.657,Air
2026-09-14 16:50:46,+014.65,+025.08,+11.693,+11.652,Air
2026-09-14 16:50:48,+014.65,+025.08,+11.689,+11.649,Air
2026-09-14 16:50:50,+014.65,+025.10,+11.681,+11.638,Air
2026-09-14 16:50:52,+014.65,+025.06,+11.666,+11.626,Air
2026-09-14 16:50:54,+014.65,+025.09,+11.676,+11.635,Air
2026-09-14 16:50:56,+014.65,+025.06,+11.680,+11.640,Air
2026-09-14 16:50:58,+014.65,+025.07,+11.691,+11.650,Air
2026-09-14 16:51:00,+014.65,+025.10,+11.690,+11.649,Air
2026-09-14 16:51:02,+014.65,+025.07,+11.666,+11.625,Air
2026-09-14 16:51:04,+014.65,+025.10,+11.710,+11.668,Air
2026-09-14 16:51:06,+014.65,+025.08,+11.690,+11.648,Air
2026-09-14 16:51:08,+014.65,+025.07,+11.680,+11.640,Air
2026-09-14 16:51:10,+014.65,+025.05,+11.650,+11.610,Air
2026-09-14 16:51:12,+014.65,+025.12,+11.671,+11.627,Air
2026-09-14 16:51:14,+014.65,+025.05,+11.683,+11.642,Air
2026-09-14 16:51:16,+014.65,+025.10,+11.659,+11.616,Air
2026-09-14 16:51:18,+014.65,+025.08,+11.684,+11.641,Air
2026-09-14 16:51:20,+014.65,+025.07,+11.679,+11.637,Air
2026-09-14 16:51:22,+014.65,+025.07,+11.694,+11.652,Air
2026-09-14 16:51:24,+014.65,+025.07,+11.682,+11.641,Air
2026-09-14 16:51:26,+014.65,+025.06,+11.659,+11.619,Air
2026-09-14 16:51:28,+014.65,+025.07,+11.669,+11.628,Air
2026-09-14 16:51:30,+014.65,+025.08,+11.677,+11.636,Air
2026-09-14 16:51:32,+014.65,+025.09,+11.651,+11.610,Air
2026-09-14 16:51:34,+014.65,+025.05,+11.697,+11.657,Air
2026-09-14 16:51:36,+014.65,+025.05,+11.686,+11.644,Air
2026-09-14 16:51:38,+014.65,+025.08,+11.699,+11.657,Air
2026-09-14 16:51:40,+014.65,+025.05,+11.689,+11.649,Air
2026-09-14 16:51:42,+014.65,+025.08,+11.687,+11.646,Air
2026-09-14 16:51:44,+014.65,+025.05,+11.672,+11.633,Air
2026-09-14 16:51:46,+014.65,+025.11,+11.683,+11.641,Air
2026-09-14 16:51:48,+014.65,+025.06,+11.656,+11.615,Air
2026-09-14 16:51:50,+014.65,+025.07,+11.699,+11.657,Air
2026-09-14 16:51:52,+014.65,+025.10,+11.681,+11.639,Air
2026-09-14 16:51:54,+014.65,+025.07,+11.676,+11.635,Air
2026-09-14 16:51:56,+014.65,+025.06,+11.684,+11.643,Air
2026-09-14 16:51:58,+014.65,+025.07,+11.695,+11.654,Air
2026-09-14 16:52:00,+014.65,+025.08,+11.671,+11.630,Air
2026-09-14 16:52:02,+014.65,+025.05,+11.668,+11.628,Air
2026-09-14 16:52:04,+014.65,+025.08,+11.679,+11.637,Air
2026-09-14 16:52:06,+014.65,+025.06,+11.675,+11.634,Air
2026-09-14 16:52:08,+014.65,+025.08,+11.689,+11.648,Air
2026-09-14 16:52:10,+014.65,+025.06,+11.675,+11.635,Air
2026-09-14 16:52:12,+014.65,+025.08,+11.663,+11.622,Air
2026-09-14 16:52:14,+014.65,+025.08,+11.683,+11.641,Air
2026-09-14 16:52:16,+014.65,+025.05,+11.704,+11.662,Air
2026-09-14 16:52:18,+014.65,+025.09,+11.678,+11.637,Air
2026-09-14 16:52:20,+014.65,+025.08,+11.672,+11.631,Air
2026-09-14 16:52:22,+014.65,+025.05,+11.693,+11.654,Air
2026-09-14 16:52:24,+014.65,+025.09,+11.681,+11.639,Air
2026-09-14 16:52:26,+014.65,+025.03,+11.672,+11.633,Air
2026-09-14 16:52:28,+014.65,+025.07,+11.676,+11.635,Air
2026-09-14 16:52:30,+014.65,+025.07,+11.670,+11.628,Air
2026-09-14 16:52:32,+014.65,+025.08,+11.695,+11.652,Air
2026-09-14 16:52:34,+014.65,+025.07,+11.665,+11.624,Air
2026-09-14 16:52:36,+014.65,+025.07,+11.682,+11.641,Air
2026-09-14 16:52:38,+014.65,+025.06,+11.671,+11.630,Air
2026-09-14 16:52:40,+014.65,+025.09,+11.669,+11.627,Air
2026-09-14 16:52:42,+014.65,+025.08,+11.705,+11.663,Air
2026-09-14 16:52:44,+014.65,+025.06,+11.689,+11.648,Air
2026-09-14 16:52:46,+014.65,+025.08,+11.692,+11.650,Air
2026-09-14 16:52:48,+014.65,+025.07,+11.706,+11.665,Air
2026-09-14 16:52:50,+014.65,+025.06,+11.702,+11.661,Air
2026-09-14 16:52:52,+014.65,+025.12,+11.719,+11.676,Air
2026-09-14 16:52:54,+014.65,+025.06,+11.678,+11.637,Air
2026-09-14 16:52:56,+014.65,+025.10,+11.696,+11.653,Air
2026-09-14 16:52:58,+014.65,+025.03,+11.671,+11.632,Air
2026-09-14 16:53:00,+014.65,+025.04,+11.689,+11.649,Air
2026-09-14 16:53:02,+014.65,+025.07,+11.686,+11.643,Air
2026-09-14 16:53:04,+014.65,+025.07,+11.698,+11.658,Air
2026-09-14 16:53:06,+014.65,+025.07,+11.670,+11.630,Air
2026-09-14 16:53:08,+014.65,+025.05,+11.691,+11.650,Air
2026-09-14 16:53:10,+014.65,+025.08,+11.677,+11.637,Air
2026-09-14 16:53:12,+014.65,+025.08,+11.679,+11.638,Air
2026-09-14 16:53:14,+014.65,+025.09,+11.679,+11.638,Air
2026-09-14 16:53:16,+014.65,+025.05,+11.675,+11.635,Air
2026-09-14 16:53:18,+014.65,+025.08,+11.665,+11.624,Air
2026-09-14 16:53:20,+014.65,+025.08,+11.715,+11.672,Air
2026-09-14 16:53:22,+014.65,+025.05,+11.679,+11.639,Air
2026-09-14 16:53:24,+014.65,+025.08,+11.676,+11.634,Air
2026-09-14 16:53:26,+014.65,+025.12,+11.705,+11.661,Air
2026-09-14 16:53:28,+014.65,+025.08,+11.658,+11.616,Air
2026-09-14 16:53:30,+014.65,+025.09,+11.713,+11.671,Air
2026-09-14 16:53:32,+014.65,+025.06,+11.703,+11.663,Air
2026-09-14 16:53:34,+014.65,+025.04,+11.668,+11.628,Air
2026-09-14 16:53:36,+014.65,+025.04,+11.686,+11.646,Air
2026-09-14 16:53:38,+014.65,+025.04,+11.683,+11.643,Air
2026-09-14 16:53:40,+014.65,+025.10,+11.697,+11.654,Air
2026-09-14 16:53:42,+014.65,+025.12,+11.687,+11.644,Air
2026-09-14 16:53:44,+014.65,+025.09,+11.684,+11.642,Air
2026-09-14 16:53:46,+014.65,+025.05,+11.686,+11.645,Air
2026-09-14 16:53:48,+014.65,+025.06,+11.680,+11.639,Air
2026-09-14 16:53:50,+014.65,+025.07,+11.651,+11.610,Air
2026-09-14 16:53:52,+014.65,+025.07,+11.707,+11.667,Air
2026-09-14 16:53:54,+014.65,+025.08,+11.670,+11.629,Air
2026-09-14 16:53:56,+014.65,+025.06,+11.683,+11.643,Air
2026-09-14 16:53:58,+014.65,+025.09,+11.686,+11.645,Air
2026-09-14 16:54:00,+014.65,+025.06,+11.672,+11.631,Air
2026-09-14 16:54:02,+014.65,+025.09,+11.685,+11.644,Air
2026-09-14 16:54:04,+014.65,+025.09,+11.652,+11.609,Air
2026-09-14 16:54:06,+014.65,+025.06,+11.680,+11.639,Air
2026-09-14 16:54:08,+014.65,+025.08,+11.684,+11.643,Air
2026-09-14 16:54:10,+014.65,+025.07,+11.694,+11.653,Air
2026-09-14 16:54:12,+014.65,+025.03,+11.657,+11.616,Air
2026-09-14 16:54:14,+014.65,+025.07,+11.677,+11.636,Air
2026-09-14 16:54:16,+014.65,+025.07,+11.684,+11.643,Air
2026-09-14 16:54:18,+014.65,+025.06,+11.679,+11.638,Air
2026-09-14 16:54:20,+014.65,+025.09,+11.672,+11.630,Air
2026-09-14 16:54:22,+014.65,+025.04,+11.661,+11.621,Air
2026-09-14 16:54:24,+014.65,+025.10,+11.668,+11.626,Air
2026-09-14 16:54:26,+014.65,+025.08,+11.694,+11.651,Air
2026-09-14 16:54:28,+014.65,+025.08,+11.692,+11.650,Air
2026-09-14 16:54:30,+014.65,+025.11,+11.666,+11.622,Air
2026-09-14 16:54:32,+014.65,+025.08,+11.680,+11.638,Air
2026-09-14 16:54:34,+014.65,+025.11,+11.679,+11.637,Air
2026-09-14 16:54:36,+014.65,+025.08,+11.681,+11.640,Air
2026-09-14 16:54:38,+014.65,+025.05,+11.682,+11.641,Air
2026-09-14 16:54:40,+014.65,+025.08,+11.649,+11.607,Air
2026-09-14 16:54:42,+014.65,+025.08,+11.681,+11.640,Air
2026-09-14 16:54:44,+014.65,+025.09,+11.673,+11.631,Air
2026-09-14 16:54:46,+014.65,+025.07,+11.670,+11.630,Air
2026-09-14 16:54:48,+014.65,+025.08,+11.686,+11.645,Air
2026-09-14 16:54:50,+014.65,+025.08,+11.687,+11.646,Air
2026-09-14 16:54:52,+014.65,+025.10,+11.666,+11.624,Air
2026-09-14 16:54:54,+014.65,+025.08,+11.684,+11.641,Air
2026-09-14 16:54:56,+014.65,+025.10,+11.658,+11.616,Air
2026-09-14 16:54:58,+014.65,+025.07,+11.695,+11.654,Air
2026-09-14 16:55:00,+014.65,+025.09,+11.703,+11.661,Air
2026-09-14 16:55:02,+014.65,+025.08,+11.692,+11.651,Air
2026-09-14 16:55:04,+014.65,+025.06,+11.668,+11.628,Air
2026-09-14 16:55:06,+014.65,+025.06,+11.672,+11.631,Air
2026-09-14 16:55:08,+014.65,+025.06,+11.670,+11.631,Air
2026-09-14 16:55:10,+014.65,+025.08,+11.676,+11.635,Air
2026-09-14 16:55:12,+014.65,+025.07,+11.690,+11.649,Air
2026-09-14 16:55:14,+014.65,+025.06,+11.685,+11.645,Air
2026-09-14 16:55:16,+014.65,+025.03,+11.705,+11.664,Air
2026-09-14 16:55:18,+014.65,+025.08,+11.660,+11.619,Air
2026-09-14 16:55:20,+014.65,+025.09,+11.695,+11.653,Air
2026-09-14 16:55:22,+014.65,+025.07,+11.695,+11.654,Air
2026-09-14 16:55:24,+014.65,+025.05,+11.687,+11.646,Air
2026-09-14 16:55:26,+014.65,+025.04,+11.700,+11.660,Air
2026-09-14 16:55:28,+014.65,+025.05,+11.674,+11.636,Air
2026-09-14 16:55:30,+014.65,+025.10,+11.692,+11.648,Air
2026-09-14 16:55:32,+014.65,+025.08,+11.685,+11.644,Air
2026-09-14 16:55:34,+014.65,+025.04,+11.684,+11.643,Air
2026-09-14 16:55:36,+014.65,+025.06,+11.685,+11.644,Air
2026-09-14 16:55:38,+014.65,+025.05,+11.684,+11.643,Air
2026-09-14 16:55:40,+014.65,+025.07,+11.678,+11.636,Air
2026-09-14 16:55:42,+014.65,+025.11,+11.678,+11.635,Air
2026-09-14 16:55:44,+014.65,+025.10,+11.695,+11.653,Air
2026-09-14 16:55:46,+014.65,+025.10,+11.678,+11.636,Air
2026-09-14 16:55:48,+014.65,+025.08,+11.687,+11.645,Air
2026-09-14 16:55:50,+014.65,+025.07,+11.666,+11.625,Air
2026-09-14 16:55:52,+014.65,+025.07,+11.651,+11.610,Air
2026-09-14 16:55:54,+014.65,+025.05,+11.689,+11.649,Air
2026-09-14 16:55:56,+014.65,+025.08,+11.684,+11.643,Air
2026-09-14 16:55:58,+014.65,+025.05,+11.686,+11.645,Air
2026-09-14 16:56:00,+014.65,+025.05,+11.681,+11.642,Air
2026-09-14 16:56:02,+014.65,+025.05,+11.657,+11.617,Air
2026-09-14 16:56:04,+014.65,+025.00,+11.684,+11.646,Air
2026-09-14 16:56:06,+014.65,+025.04,+11.689,+11.650,Air
2026-09-14 16:56:08,+014.65,+025.08,+11.675,+11.634,Air
2026-09-14 16:56:10,+014.65,+025.07,+11.682,+11.641,Air
2026-09-14 16:56:12,+014.65,+025.01,+11.694,+11.654,Air
2026-09-14 16:56:14,+014.65,+025.09,+11.717,+11.676,Air
2026-09-14 16:56:16,+014.65,+025.06,+11.689,+11.648,Air
2026-09-14 16:56:18,+014.65,+025.07,+11.692,+11.651,Air
2026-09-14 16:56:20,+014.65,+025.07,+11.680,+11.639,Air
2026-09-14 16:56:22,+014.65,+025.09,+11.673,+11.630,Air
2026-09-14 16:56:24,+014.65,+025.05,+11.679,+11.641,Air
2026-09-14 16:56:26,+014.65,+025.08,+11.694,+11.653,Air
2026-09-14 16:56:28,+014.65,+025.08,+11.699,+11.657,Air
2026-09-14 16:56:30,+014.65,+025.09,+11.704,+11.663,Air
2026-09-14 16:56:32,+014.65,+025.06,+11.653,+11.612,Air
2026-09-14 16:56:34,+014.65,+025.07,+11.685,+11.645,Air
2026-09-14 16:56:36,+014.65,+025.02,+11.672,+11.632,Air
2026-09-14 16:56:38,+014.65,+025.07,+11.691,+11.650,Air
2026-09-14 16:56:40,+014.65,+025.05,+11.670,+11.630,Air
2026-09-14 16:56:42,+014.65,+025.04,+11.692,+11.652,Air
2026-09-14 16:56:44,+014.65,+025.05,+11.678,+11.637,Air
2026-09-14 16:56:46,+014.65,+025.10,+11.690,+11.650,Air
2026-09-14 16:56:48,+014.65,+025.06,+11.690,+11.650,Air
2026-09-14 16:56:50,+014.65,+025.05,+11.670,+11.629,Air
2026-09-14 16:56:52,+014.65,+025.05,+11.670,+11.630,Air
2026-09-14 16:56:54,+014.65,+025.07,+11.675,+11.634,Air
2026-09-14 16:56:56,+014.65,+025.02,+11.653,+11.614,Air
2026-09-14 16:56:58,+014.65,+025.04,+11.685,+11.646,Air
2026-09-14 16:57:00,+014.65,+025.06,+11.660,+11.620,Air
2026-09-14 16:57:02,+014.65,+025.08,+11.692,+11.650,Air
2026-09-14 16:57:04,+014.65,+025.06,+11.681,+11.641,Air
2026-09-14 16:57:06,+014.65,+025.06,+11.672,+11.631,Air
2026-09-14 16:57:08,+014.65,+025.04,+11.681,+11.640,Air
2026-09-14 16:57:10,+014.65,+025.06,+11.674,+11.632,Air
2026-09-14 16:57:12,+014.65,+025.04,+11.681,+11.641,Air
2026-09-14 16:57:14,+014.65,+025.06,+11.695,+11.654,Air
2026-09-14 16:57:16,+014.65,+025.06,+11.701,+11.660,Air
2026-09-14 16:57:18,+014.65,+025.09,+11.675,+11.632,Air
2026-09-14 16:57:20,+014.65,+025.04,+11.682,+11.642,Air
2026-09-14 16:57:22,+014.65,+025.05,+11.692,+11.652,Air
2026-09-14 16:57:24,+014.65,+025.04,+11.699,+11.658,Air
2026-09-14 16:57:26,+014.65,+025.05,+11.672,+11.631,Air
2026-09-14 16:57:28,+014.65,+025.05,+11.690,+11.648,Air
2026-09-14 16:57:30,+014.65,+025.05,+11.694,+11.653,Air
2026-09-14 16:57:32,+014.65,+025.08,+11.691,+11.649,Air
2026-09-14 16:57:34,+014.65,+025.07,+11.667,+11.626,Air
2026-09-14 16:57:36,+014.65,+025.08,+11.684,+11.642,Air
2026-09-14 16:57:38,+014.65,+025.09,+11.689,+11.647,Air
2026-09-14 16:57:40,+014.65,+025.06,+11.696,+11.655,Air
2026-09-14 16:57:42,+014.65,+025.07,+11.655,+11.615,Air
2026-09-14 16:57:44,+014.65,+025.03,+11.680,+11.640,Air
2026-09-14 16:57:46,+014.65,+025.08,+11.667,+11.624,Air
2026-09-14 16:57:48,+014.65,+025.06,+11.686,+11.646,Air
2026-09-14 16:57:50,+014.65,+025.07,+11.673,+11.631,Air
2026-09-14 16:57:52,+014.65,+025.05,+11.676,+11.635,Air
2026-09-14 16:57:54,+014.65,+025.08,+11.695,+11.654,Air
2026-09-14 16:57:56,+014.65,+025.05,+11.666,+11.625,Air
2026-09-14 16:57:58,+014.65,+025.08,+11.678,+11.637,Air
2026-09-14 16:58:00,+014.65,+025.08,+11.664,+11.623,Air
2026-09-14 16:58:02,+014.65,+025.04,+11.676,+11.635,Air
2026-09-14 16:58:04,+014.65,+025.09,+11.681,+11.639,Air
2026-09-14 16:58:06,+014.65,+025.04,+11.679,+11.639,Air
2026-09-14 16:58:08,+014.65,+025.03,+11.678,+11.640,Air
2026-09-14 16:58:10,+014.65,+025.03,+11.673,+11.633,Air
2026-09-14 16:58:12,+014.65,+025.06,+11.688,+11.647,Air
2026-09-14 16:58:14,+014.65,+025.05,+11.679,+11.639,Air
2026-09-14 16:58:16,+014.65,+025.03,+11.675,+11.635,Air
2026-09-14 16:58:18,+014.65,+025.05,+11.665,+11.625,Air
2026-09-14 16:58:20,+014.65,+025.09,+11.671,+11.629,Air
2026-09-14 16:58:22,+014.65,+025.04,+11.686,+11.646,Air
2026-09-14 16:58:24,+014.65,+025.12,+11.696,+11.653,Air
2026-09-14 16:58:26,+014.65,+025.04,+11.662,+11.622,Air
2026-09-14 16:58:28,+014.65,+025.05,+11.692,+11.651,Air
2026-09-14 16:58:30,+014.65,+025.08,+11.689,+11.648,Air
2026-09-14 16:58:32,+014.65,+025.06,+11.684,+11.643,Air
2026-09-14 16:58:34,+014.65,+025.05,+11.666,+11.625,Air
2026-09-14 16:58:36,+014.65,+025.06,+11.683,+11.641,Air
2026-09-14 16:58:38,+014.65,+025.07,+11.674,+11.633,Air
2026-09-14 16:58:40,+014.65,+025.05,+11.684,+11.644,Air
2026-09-14 16:58:42,+014.65,+025.07,+11.656,+11.614,Air
2026-09-14 16:58:44,+014.65,+025.03,+11.674,+11.634,Air
2026-09-14 16:58:46,+014.65,+025.03,+11.692,+11.653,Air
2026-09-14 16:58:48,+014.65,+025.08,+11.683,+11.642,Air
2026-09-14 16:58:50,+014.65,+025.09,+11.687,+11.644,Air
2026-09-14 16:58:52,+014.65,+025.05,+11.664,+11.624,Air
2026-09-14 16:58:54,+014.65,+025.08,+11.686,+11.644,Air
2026-09-14 16:58:56,+014.65,+025.07,+11.691,+11.651,Air
2026-09-14 16:58:58,+014.65,+025.06,+11.692,+11.651,Air
2026-09-14 16:59:00,+014.65,+025.05,+11.677,+11.638,Air
2026-09-14 16:59:02,+014.65,+025.04,+11.668,+11.628,Air
2026-09-14 16:59:04,+014.65,+025.08,+11.693,+11.651,Air
2026-09-14 16:59:06,+014.65,+025.06,+11.661,+11.621,Air
2026-09-14 16:59:08,+014.65,+025.07,+11.683,+11.641,Air
2026-09-14 16:59:10,+014.65,+025.05,+11.678,+11.638,Air
2026-09-14 16:59:12,+014.65,+025.06,+11.698,+11.657,Air
2026-09-14 16:59:14,+014.65,+025.06,+11.681,+11.639,Air
2026-09-14 16:59:16,+014.65,+025.05,+11.684,+11.643,Air
2026-09-14 16:59:18,+014.65,+025.04,+11.686,+11.648,Air
2026-09-14 16:59:20,+014.65,+025.04,+11.648,+11.608,Air
2026-09-14 16:59:22,+014.65,+025.03,+11.684,+11.646,Air
2026-09-14 16:59:24,+014.65,+025.07,+11.676,+11.633,Air
2026-09-14 16:59:26,+014.65,+025.08,+11.699,+11.658,Air
2026-09-14 16:59:28,+014.65,+025.04,+11.661,+11.621,Air
2026-09-14 16:59:30,+014.65,+025.06,+11.676,+11.636,Air
2026-09-14 16:59:32,+014.65,+025.05,+11.682,+11.642,Air
2026-09-14 16:59:34,+014.65,+025.07,+11.684,+11.644,Air
2026-09-14 16:59:36,+014.65,+025.08,+11.704,+11.663,Air
2026-09-14 16:59:38,+014.65,+025.09,+11.687,+11.646,Air
2026-09-14 16:59:40,+014.65,+025.05,+11.687,+11.646,Air
2026-09-14 16:59:42,+014.65,+025.06,+11.695,+11.654,Air
2026-09-14 16:59:44,+014.65,+025.08,+11.682,+11.641,Air
2026-09-14 16:59:46,+014.65,+025.04,+11.676,+11.637,Air
2026-09-14 16:59:48,+014.65,+025.04,+11.669,+11.628,Air
2026-09-14 16:59:50,+014.65,+025.11,+11.698,+11.655,Air
2026-09-14 16:59:52,+014.65,+025.05,+11.688,+11.649,Air
2026-09-14 16:59:54,+014.65,+025.08,+11.688,+11.647,Air
2026-09-14 16:59:56,+014.65,+025.07,+11.679,+11.637,Air
2026-09-14 16:59:58,+014.65,+025.07,+11.677,+11.635,Air
2026-09-14 17:00:00,+014.65,+025.04,+11.692,+11.652,Air
2026-09-14 17:00:02,+014.65,+025.03,+11.674,+11.634,Air
2026-09-14 17:00:04,+014.65,+025.05,+11.686,+11.646,Air
2026-09-14 17:00:06,+014.65,+025.10,+11.674,+11.632,Air
2026-09-14 17:00:08,+014.65,+025.02,+11.682,+11.643,Air
2026-09-14 17:00:10,+014.65,+025.09,+11.688,+11.646,Air
2026-09-14 17:00:12,+014.65,+025.04,+11.663,+11.623,Air
2026-09-14 17:00:14,+014.65,+025.04,+11.705,+11.665,Air
2026-09-14 17:00:16,+014.65,+025.05,+11.666,+11.626,Air
2026-09-14 17:00:18,+014.65,+025.03,+11.681,+11.642,Air
2026-09-14 17:00:20,+014.65,+025.03,+11.706,+11.666,Air
2026-09-14 17:00:22,+014.65,+025.03,+11.682,+11.643,Air
2026-09-14 17:00:24,+014.65,+025.07,+11.687,+11.646,Air
2026-09-14 17:00:26,+014.65,+025.03,+11.702,+11.662,Air
2026-09-14 17:00:28,+014.65,+025.05,+11.679,+11.638,Air
2026-09-14 17:00:30,+014.65,+025.05,+11.677,+11.638,Air
2026-09-14 17:00:32,+014.65,+025.07,+11.681,+11.639,Air
2026-09-14 17:00:34,+014.65,+025.03,+11.653,+11.614,Air
2026-09-14 17:00:36,+014.65,+025.02,+11.686,+11.647,Air
2026-09-14 17:00:38,+014.65,+025.05,+11.698,+11.657,Air
2026-09-14 17:00:40,+014.65,+025.06,+11.677,+11.636,Air
2026-09-14 17:00:42,+014.65,+025.07,+11.669,+11.629,Air
2026-09-14 17:00:44,+014.65,+025.03,+11.685,+11.645,Air
2026-09-14 17:00:46,+014.65,+025.06,+11.685,+11.643,Air
2026-09-14 17:00:48,+014.65,+025.05,+11.679,+11.638,Air
2026-09-14 17:00:50,+014.65,+025.06,+11.677,+11.636,Air
2026-09-14 17:00:52,+014.65,+025.08,+11.665,+11.624,Air
2026-09-14 17:00:54,+014.65,+025.07,+11.669,+11.629,Air
2026-09-14 17:00:56,+014.65,+025.03,+11.694,+11.654,Air
2026-09-14 17:00:58,+014.65,+025.04,+11.686,+11.646,Air
2026-09-14 17:01:00,+014.65,+025.03,+11.670,+11.630,Air
2026-09-14 17:01:02,+014.65,+025.04,+11.674,+11.633,Air
2026-09-14 17:01:04,+014.65,+025.01,+11.659,+11.620,Air
2026-09-14 17:01:06,+014.65,+025.05,+11.693,+11.652,Air
2026-09-14 17:01:08,+014.65,+025.04,+11.670,+11.630,Air
2026-09-14 17:01:10,+014.65,+025.05,+11.695,+11.655,Air
2026-09-14 17:01:12,+014.65,+025.04,+11.655,+11.615,Air
2026-09-14 17:01:14,+014.65,+025.02,+11.675,+11.636,Air
2026-09-14 17:01:16,+014.65,+025.03,+11.655,+11.616,Air
2026-09-14 17:01:18,+014.65,+025.06,+11.684,+11.643,Air
2026-09-14 17:01:20,+014.65,+025.02,+11.676,+11.636,Air
2026-09-14 17:01:22,+014.65,+025.04,+11.669,+11.629,Air
2026-09-14 17:01:24,+014.65,+025.03,+11.690,+11.649,Air
2026-09-14 17:01:26,+014.65,+025.07,+11.681,+11.640,Air
2026-09-14 17:01:28,+014.65,+025.08,+11.656,+11.615,Air
2026-09-14 17:01:30,+014.65,+025.06,+11.679,+11.639,Air
2026-09-14 17:01:32,+014.65,+025.03,+11.664,+11.624,Air
2026-09-14 17:01:34,+014.65,+025.06,+11.661,+11.619,Air
2026-09-14 17:01:36,+014.65,+025.02,+11.672,+11.632,Air
2026-09-14 17:01:38,+014.65,+025.04,+11.667,+11.627,Air
2026-09-14 17:01:40,+014.65,+025.05,+11.682,+11.641,Air
2026-09-14 17:01:42,+014.65,+025.05,+11.667,+11.628,Air
2026-09-14 17:01:44,+014.65,+025.03,+11.658,+11.619,Air
2026-09-14 17:01:46,+014.65,+025.03,+11.691,+11.651,Air
2026-09-14 17:01:48,+014.65,+025.10,+11.677,+11.634,Air
2026-09-14 17:01:50,+014.65,+025.06,+11.690,+11.649,Air
2026-09-14 17:01:52,+014.65,+025.02,+11.702,+11.662,Air
2026-09-14 17:01:54,+014.65,+025.07,+11.684,+11.644,Air
2026-09-14 17:01:56,+014.65,+025.05,+11.683,+11.643,Air
2026-09-14 17:01:58,+014.65,+025.04,+11.688,+11.647,Air
2026-09-14 17:02:00,+014.65,+025.06,+11.688,+11.647,Air
2026-09-14 17:02:02,+014.65,+025.00,+11.673,+11.634,Air
2026-09-14 17:02:04,+014.65,+025.06,+11.667,+11.625,Air
2026-09-14 17:02:06,+014.65,+025.00,+11.674,+11.635,Air
2026-09-14 17:02:08,+014.65,+025.06,+11.669,+11.628,Air
2026-09-14 17:02:10,+014.65,+025.04,+11.683,+11.643,Air
2026-09-14 17:02:12,+014.65,+025.06,+11.688,+11.647,Air
2026-09-14 17:02:14,+014.65,+025.02,+11.699,+11.660,Air
2026-09-14 17:02:16,+014.65,+025.05,+11.696,+11.655,Air
2026-09-14 17:02:18,+014.65,+025.06,+11.680,+11.640,Air
2026-09-14 17:02:20,+014.65,+025.03,+11.684,+11.644,Air
2026-09-14 17:02:22,+014.65,+025.06,+11.702,+11.662,Air
2026-09-14 17:02:24,+014.65,+025.04,+11.668,+11.628,Air
2026-09-14 17:02:26,+014.65,+025.02,+11.689,+11.651,Air
2026-09-14 17:02:28,+014.65,+025.06,+11.669,+11.627,Air
2026-09-14 17:02:30,+014.65,+025.06,+11.679,+11.639,Air
2026-09-14 17:02:32,+014.65,+025.04,+11.685,+11.645,Air
2026-09-14 17:02:34,+014.65,+025.03,+11.685,+11.644,Air
